CODDAT,DATACENTER,Country   Datacenter,VM_ID_TM,SMBIOS UUID,Object State,Previous Months Updates,CUSTOMER_ID_SCCD-TM,CUSTOMER_Name_SCCD-TM,Country of Customer,REGION,CATEGORY,VM,VCENTER,Customer Name,Customer CID_RvTools,CUSTOMER_UNSYNC_vCenter Attribute,CID,Folder,Product,SOLUTION,TYPE,LIFECYCLE,NEW VM X UUID,VM Powerstate,# Days Powered Off,Is Template?,DNS Name,CPUs,Memory,NICs,Disks,Total disk capacity MiB,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Provisioned MiB,In Use MiB,OS according to the configuration file,OS according to the VMware Tools,OS TYPE,Appliance VM/Server,Exclusive for  Vmware,Out-of-Support Guest Operating System,RDM Disks?,On a Cluster?,VM ID,SMBIOS UUID,VM UUID,To be Migrated,Cluster
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2391833-COL-TOC-D3310,420af285-1a96-3c17-18fc-7680420fd2d9,,,AGE007-56,AGENCIA DE ADUANAS MARIANO ROLDAN S A,CO,LATAM,Standard,MAROLAPP3,coltocvcenter01.cwllag.com,AGENCIA DE ADUANAS MARIANO ROLDAN S A,,,732217.1.1.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/AGE007-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,MAROLAPP3.MAROL.LOCAL,8,8192,1,2,5450137,192.168.0.29,,,,,,,,,5458425,5432651,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-2391833,420af285-1a96-3c17-18fc-7680420fd2d9,500a33d9-b49d-aed1-cbb1-337c2370670d,,CLIAAS-POD3
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2392463-COL-TOC-D3310,420a4617-8a7c-0ef0-dff1-b077d353f9ce,,,AGE007-56,AGENCIA DE ADUANAS MARIANO ROLDAN S A,CO,LATAM,Standard,MAROLAPPNUEVO,coltocvcenter01.cwllag.com,AGENCIA DE ADUANAS MARIANO ROLDAN S A,,,642667.1.1.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/AGE007-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,MAROLAPPNUEVO.MAROL.LOCAL,16,32768,1,2,184320,192.168.0.27,,,,,,,,,217199,216242,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-2392463,420a4617-8a7c-0ef0-dff1-b077d353f9ce,500a6688-74c2-59cd-c4cf-8d17507e5930,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2392465-COL-TOC-D3310,420a6bd9-83bc-423f-e1b2-f8a2201b0298,,,AGE007-56,AGENCIA DE ADUANAS MARIANO ROLDAN S A,CO,LATAM,Standard,MAROLDBNEW,coltocvcenter01.cwllag.com,AGENCIA DE ADUANAS MARIANO ROLDAN S A,,,642669.1.1.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/AGE007-56,IAAS,IaaS-SQL,Customer,Production,NO,poweredOn,#N/D,False,MAROLDB.MAROL.LOCAL,12,98304,1,4,1214464,192.168.0.17,,,,,,,,,1312871,1249995,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-2392465,420a6bd9-83bc-423f-e1b2-f8a2201b0298,500a048d-bcc3-00b9-d48a-e1f1d86720cd,,CLIaaSSQL-7
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-3497378-COL-TOC-D3310,420a1bdb-3292-f93b-de63-1f8f2685ce46,,,AGE007-56,AGENCIA DE ADUANAS MARIANO ROLDAN S A,CO,LATAM,Standard,MAROLDC,coltocvcenter01.cwllag.com,AGENCIA DE ADUANAS MARIANO ROLDAN S A,,,642673.1.1.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/AGE007-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,MAROLDC.MAROL.LOCAL,4,4096,1,2,768000,192.168.0.23,,,,,,,,,772186,589088,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-3497378,420a1bdb-3292-f93b-de63-1f8f2685ce46,500ae3da-92d0-5b7c-d8e4-0456e1ae0090,,CLIAAS-POD3
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2733152-COL-TOC-D3310,420a23f1-6cf9-448f-9184-ed3cbd37c78c,,,AGE007-56,AGENCIA DE ADUANAS MARIANO ROLDAN S A,CO,LATAM,Standard,MAROLFILES,coltocvcenter01.cwllag.com,AGENCIA DE ADUANAS MARIANO ROLDAN S A,,,732212.1.1.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/AGE007-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,MAROLFILES.MAROL.LOCAL,4,10240,1,2,501760,192.168.0.16,,,,,,,,,512095,439215,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-2733152,420a23f1-6cf9-448f-9184-ed3cbd37c78c,500a4e7e-611d-8ffc-c2e0-8555968b7d34,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-4538730-COL-TOC-D3310,420aa7b3-7146-4a6f-fe67-5953f849fa94,,,GRU033-56,AGROVID,CO,LATAM,Standard,2085658_CO,coltocvcenter01.cwllag.com,AGROVID,,,2085658.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/GRU033-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,MV-AGROVID-01,4,8192,1,2,204800,10.238.144.35,,,,,,,,,213081,30220,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-4538730,420aa7b3-7146-4a6f-fe67-5953f849fa94,500ab76f-4f27-2b05-041a-c88e9264c518,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5270692-COL-TOC-D3310,420aa646-ec33-901b-378b-b5fd2ebe4275,,,AIR002-74,AIR SUPPORT, S.A. DE C.V.,SV,LATAM,Standard,46963623_1_1_SV,coltocvcenter01.cwllag.com,AIR SUPPORT, S.A. DE C.V.,,,46963623_1_1_SV,/COLTOCMAINDC/CSD-Implementacion/AIR002-74/WO2014992,IAAS,IaaS,Customer,Implementation,NO,poweredOn,#N/D,False,ASGITSRVAD02.asg.local,4,10240,1,1,307200,10.238.154.130,,,,,,,,,317529,44636,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-5270692,420aa646-ec33-901b-378b-b5fd2ebe4275,500aaef4-cece-15c6-f094-65e36379704d,,CLIAAS-POD1
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-1796669-COL-TOC-D3310,420a078e-5d4c-df50-7ad2-b0ca4bd8bcba,,,ROT001-56,ALBAUGH COLOMBIA S.A.S,CO,LATAM,Standard,SRotam2019,coltocvcenter01.cwllag.com,ALBAUGH COLOMBIA S.A.S,,,2059415.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ROT001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,SRotam2019.Rotam.local,4,16384,1,2,512000,10.238.83.242,,,,,,,,,528471,522122,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-1796669,420a078e-5d4c-df50-7ad2-b0ca4bd8bcba,500aef67-e827-1645-1c01-d09d68182f85,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2893585-COL-TOC-D3310,420ad30b-60d9-a027-8204-e1756e63fcdc,,,ALC002-80,ALCANCE S.A. DE C.V.,HN,LATAM,Standard,REG2SENTINELPRD,coltocvcenter01.cwllag.com,ALCANCE S.A. DE C.V.,,,1021571.1.1.HN,/COLTOCMAINDC/CSD-Implementacion/ALC002-80,IAAS,IaaS,Customer,Implementation,NO,poweredOn,#N/D,False,REG2SENTINELPRD.gfficohsa.hn,6,32768,1,1,307200,10.238.103.66,,,,,,,,,340096,66907,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-2893585,420ad30b-60d9-a027-8204-e1756e63fcdc,500a658d-ebd0-7a7c-fe87-7459fb562dee,,CLDRaaS
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-3494689-COL-TOC-D3310,420a9df5-a7e8-7e1e-0590-356e50ae426d,,,ALC002-80,ALCANCE S.A. DE C.V.,HN,LATAM,Standard,HNBN1PRDBPROH-R,coltocvcenter01.cwllag.com,ALCANCE S.A. DE C.V.,,,7956776.1.1.HN,/COLTOCMAINDC/CWB_TOCA_DRAAS/BAN007-80,DRAAS,DRaaS,Customer,Production,NO,poweredOn,#N/D,False,HNBN1PRDBPROH-R,4,12288,2,5,2356224,10.238.103.47,,,,,,,,,2368601,62108,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-3494689,420a9df5-a7e8-7e1e-0590-356e50ae426d,500a9ec7-f894-4c62-9a85-4ab735bbe13e,,CLDRaaS
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2473611-COL-TOC-D3310,420a53cb-a7b8-18d1-cfe6-98a98fe002d0,,,ALC006-56,ALCIAUTOS S A S,CO,LATAM,Standard,Middleware,coltocvcenter01.cwllag.com,ALCIAUTOS S A S,,,647717.1.3.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALC006-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,Middleware,4,12288,1,2,225280,10.238.109.2,,,,,,,,,237655,142969,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-2473611,420a53cb-a7b8-18d1-cfe6-98a98fe002d0,500aebe2-615a-57c7-99ea-da1bed6a9298,,CLIAAS-POD3
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-4525375-COL-TOC-D3310,420a39ef-6fc1-8589-a5e8-6cc58bacb23b,,,ALI004-56,ALIANZA VALORES COMISIONISTA DE BOLSA S.A.,CO,LATAM,Standard,srv-zabbixafv,coltocvcenter01.cwllag.com,ALIANZA FIDUCIARIA S A,,,2070311.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALI002-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,srv-zabbixafv,4,16384,1,2,1027072,,,,,,,,,,1043558,1041073,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8 (64-bit),LINUX,,,,,,vm-4525375,420a39ef-6fc1-8589-a5e8-6cc58bacb23b,500af71b-2c94-5e38-34b4-57fd79c3fa24,,CLIAAS-UNIX
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2854842-COL-TOC-D3310,420a702b-1fe9-5619-c2bf-6eeef5f8907c,,,ALM010-56,ALMACENADORA DE CARGA - ALMACARGA S.A.S.,CO,LATAM,Standard,SERV03-AC,coltocvcenter01.cwllag.com,ALMACENADORA DE CARGA - ALMACARGA S.A.S.,,,783056.1.7.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALM010-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,SERV03-AC.almacargacloud.local,2,4096,1,1,102400,10.238.118.196,,,,,,,,,106580,36650,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-2854842,420a702b-1fe9-5619-c2bf-6eeef5f8907c,500a6f1b-154a-a969-10b2-ef056dd15518,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2854837-COL-TOC-D3310,420a1a7a-35e2-7d97-c087-eceb29230f10,,,ALM010-56,ALMACENADORA DE CARGA - ALMACARGA S.A.S.,CO,LATAM,Standard,SERV01-AP,coltocvcenter01.cwllag.com,ALMACENADORA DE CARGA - ALMACARGA S.A.S.,,,783056.1.5.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALM010-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,SERV01-AP.almacargacloud.local,4,16384,1,1,307200,10.238.118.194,,,,,,,,,323693,275176,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-2854837,420a1a7a-35e2-7d97-c087-eceb29230f10,500abc40-68f0-eeaf-f1d9-ecf576a2f0fc,,CLIAAS-POD3
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2854838-COL-TOC-D3310,420a563b-cce5-1f73-ed94-53242cdc8ffe,,,ALM010-56,ALMACENADORA DE CARGA - ALMACARGA S.A.S.,CO,LATAM,Standard,SERV02-RD,coltocvcenter01.cwllag.com,ALMACENADORA DE CARGA - ALMACARGA S.A.S.,,,783056.1.6.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALM010-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,SERV02-RD.almacargacloud.local,8,32768,1,1,204800,10.238.118.195,,,,,,,,,237664,87818,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-2854838,420a563b-cce5-1f73-ed94-53242cdc8ffe,500a286e-cfa5-c544-db4e-0609c6558363,,CLIAAS-POD1
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2688107-COL-TOC-D3310,420a52bc-74b4-456e-a69f-4cc648128bb1,,,ALC001-56,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,CO,LATAM,Standard,684323_1_4_CO,coltocvcenter01.cwllag.com,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,,,684323.1.4.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALC001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,WMS01CC02.grupoalcomex.com,8,49152,1,2,286720,10.238.116.196,,,,,,,,,335969,186788,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-2688107,420a52bc-74b4-456e-a69f-4cc648128bb1,500ac673-a487-e16e-2aff-1b10e3d145c9,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2688113-COL-TOC-D3310,420ac6ec-bd80-6992-0912-9091449b2e15,,,ALC001-56,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,CO,LATAM,Standard,BIN01CC02,coltocvcenter01.cwllag.com,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,,,684323.1.11.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALC001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,BIN01CC02.grupoalcomex.com,8,16384,1,2,204800,10.238.116.202,,,,,,,,,221281,158305,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-2688113,420ac6ec-bd80-6992-0912-9091449b2e15,500a33de-59d0-308d-907a-d121f2550a4c,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2688106-COL-TOC-D3310,420a4f84-b24c-75f9-5ec4-747fa9c8e210,,,ALC001-56,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,CO,LATAM,Standard,CDP01CC02,coltocvcenter01.cwllag.com,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,,,684323.1.7.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALC001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,CDP01CC02.grupoalcomex.com,4,16384,1,2,204800,10.238.116.195,,,,,,,,,221274,133789,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-2688106,420a4f84-b24c-75f9-5ec4-747fa9c8e210,500a9784-1059-2c86-c25f-c54df115e56c,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2688109-COL-TOC-D3310,420a257f-9a96-daf4-061d-7b03a0cac45d,,,ALC001-56,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,CO,LATAM,Standard,CDS02CC02,coltocvcenter01.cwllag.com,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,,,684323.1.6.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALC001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,CDS02CC02.grupoalcomex.com,4,16384,1,2,204800,10.238.116.198,,,,,,,,,221274,133942,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-2688109,420a257f-9a96-daf4-061d-7b03a0cac45d,500a2315-bebb-8118-ce33-18720b617203,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2688111-COL-TOC-D3310,420ad9d0-468a-b595-f1eb-c3fc36d270f2,,,ALC001-56,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,CO,LATAM,Standard,ERP02CC02,coltocvcenter01.cwllag.com,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,,,684323.1.13.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALC001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,ERP02CC02.grupoalcomex.com,8,53248,1,3,512000,10.238.116.200,,,,,,,,,565356,555010,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-2688111,420ad9d0-468a-b595-f1eb-c3fc36d270f2,500af826-643e-7b6c-18e9-a81b9b0e68e5,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2688110-COL-TOC-D3310,420a79a0-342c-82ca-a20d-3b93f8125f06,,,ALC001-56,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,CO,LATAM,Standard,KPS01CC02,coltocvcenter01.cwllag.com,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,,,684323.1.12.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALC001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,KPS01CC02.grupoalcomex.com,8,16384,1,1,122880,10.238.116.199,,,,,,,,,139401,139401,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-2688110,420a79a0-342c-82ca-a20d-3b93f8125f06,500abb4e-31c9-626c-6fdd-cb527660764c,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2688117-COL-TOC-D3310,420a884d-59c6-9998-8b7f-dfe716c9b6da,,,ALC001-56,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,CO,LATAM,Standard,PRT01CC02,coltocvcenter01.cwllag.com,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,,,684323.1.8.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALC001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,PRT01CC02.grupoalcomex.com,8,16384,1,2,286720,10.238.116.203,,,,,,,,,303201,187343,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-2688117,420a884d-59c6-9998-8b7f-dfe716c9b6da,500a0ac3-3ab0-da34-3be0-442b2e746a6a,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2688112-COL-TOC-D3310,420a47df-8656-0787-67f0-4b8f862601ed,,,ALC001-56,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,CO,LATAM,Standard,WEB01CC02,coltocvcenter01.cwllag.com,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,,,684323.1.5.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALC001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,WEB01CC02.grupoalcomex.com,8,16384,1,2,204800,10.238.116.201,,,,,,,,,221300,157856,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-2688112,420a47df-8656-0787-67f0-4b8f862601ed,500aa3ee-46d6-a7b0-31bf-797a26be3590,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5456115-COL-TOC-D3310,420a1375-4020-a859-83af-48c7475cb3a9,,,ALC001-56,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,CO,LATAM,Standard,684323_1_3_CO,coltocvcenter01.cwllag.com,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,,,684323.1.3.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALC001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,WMS02CC02.grupoalcomex.com,8,49152,1,3,2069299,10.238.116.197,,,,,,,,,2118552,2056042,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-5456115,420a1375-4020-a859-83af-48c7475cb3a9,500a36ba-b574-a2f9-c90e-4bf3786e13a0,,CLIAAS-POD3
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-2688105-COL-TOC-D3310,420a4e4b-422c-33ba-5ed1-eba734ccf432,,,ALC001-56,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,CO,LATAM,Standard,ERP01CC02,coltocvcenter01.cwllag.com,ALMACENADORES Y COMERCIO EXTERIOR S.A. ALCOMEX S. A.,,,684323.1.1.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALC001-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,ERP01CC02.grupoalcomex.com,8,16384,1,2,204800,10.238.116.194,,,,,,,,,221280,141965,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-2688105,420a4e4b-422c-33ba-5ed1-eba734ccf432,500ad216-e2d4-9c9c-b502-6ffa637444db,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5219836-COL-TOC-D3310,420a4550-6a09-ce4e-778c-04aedec8c9dd,,,ALM017-56,ALMACENAMIENTO DE VEHICULOS POR EMBARGO LA PRINCIPAL S.A.S,CO,LATAM,Standard,47126035_1_4_CO,coltocvcenter01.cwllag.com,ALMACENAMIENTO DE VEHICULOS POR EMBARGO LA PRINCIPAL S.A.S,,,47126035.1.4.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALM017-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,Servidor-DB-Principal,4,65536,1,2,1945600,10.238.143.227,,,,,,,,,2011226,99292,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-5219836,420a4550-6a09-ce4e-778c-04aedec8c9dd,500a0d4c-e266-37cc-3ee8-8478003a4fa0,,CLIAAS-POD1
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-5219835-COL-TOC-D3310,420ab9b8-de63-df7a-9104-9d451bfe09c6,,,ALM017-56,ALMACENAMIENTO DE VEHICULOS POR EMBARGO LA PRINCIPAL S.A.S,CO,LATAM,Standard,47126035_1_3_CO,coltocvcenter01.cwllag.com,ALMACENAMIENTO DE VEHICULOS POR EMBARGO LA PRINCIPAL S.A.S,,,47126035.1.3.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALM017-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,Servidor-APP-Principal,4,32768,1,2,2048000,10.238.143.226,,,,,,,,,2080863,273006,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 (64-bit),WINDOWS,,,,,,vm-5219835,420ab9b8-de63-df7a-9104-9d451bfe09c6,500a1f64-a5a5-9d82-8bee-0ede44c74a57,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-397328-COL-TOC-D3310,420af85c-5f47-2519-4084-3f0cf8f23975,,,ALM004-56,ALMACENES SI - SI S.A.S.,CO,LATAM,Standard,BI-QLIK2,coltocvcenter01.cwllag.com,ALMACENES SI - SI S.A.S.,,,2025946.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALM004-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,BI-QLIK2,16,65536,1,3,4990976,10.238.20.77,,,,,,,,,5056622,4949105,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),WINDOWS,,,,,,vm-397328,420af85c-5f47-2519-4084-3f0cf8f23975,500ae724-2ec7-e57f-9bc2-4128d82ea17f,,CLIAAS-POD3
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-1630034-COL-TOC-D3310,420abb1c-9e68-c19c-189e-9a61bd3d5985,,,ALM004-56,ALMACENES SI - SI S.A.S.,CO,LATAM,Standard,ISOLUCION01,coltocvcenter01.cwllag.com,ALMACENES SI - SI S.A.S.,,,2058417.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALM004-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,ISOLUCION01,4,16384,1,2,307200,10.238.20.79,,,,,,,,,323671,323075,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),WINDOWS,,,,,,vm-1630034,420abb1c-9e68-c19c-189e-9a61bd3d5985,500a3632-335e-5986-ead1-3ae77fedd008,,CLIAAS-POD2
COL-TOC-D3310,NAOS-TOCA,COLOMBIA,VirtualMachine-vm-3526972-COL-TOC-D3310,420a7ba9-0c4b-e50d-bc4b-72ef6ec2bc71,,,ALM004-56,ALMACENES SI - SI S.A.S.,CO,LATAM,Standard,SRVSIAD,coltocvcenter01.cwllag.com,ALMACENES SI - SI S.A.S.,,,15441283.1.1.CO,/COLTOCMAINDC/CWB_TOCA_IAAS/ALM004-56,IAAS,IaaS,Customer,Production,NO,poweredOn,#N/D,False,SRVSIAD.almacenes-si.local,4,6144,1,1,103424,10.238.20.66,,,,,,,,,109659,109659,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),WINDOWS,,,,,,vm-3526972,420a7ba9-0c4b-e50d-bc4b-72ef6ec2bc71,500a0006-15ec-1f8c-f345-03f59ffbc2ec,,CLIAAS-POD1
